participantId,category,amount
223,Recreation,7938.95247822587
223,Shelter,9085.897606917699
223,Wage,46148.545112153086
224,Food,4409.605984383074
224,Recreation,128.37370141267567
224,RentAdjustment,128.93634889043835
224,Shelter,4254.8995133844655
224,Wage,46863.30169069181
225,Food,3887.4786388170933
225,Shelter,4125.963164494027
225,Wage,70629.07415622925
226,Food,5689.036086504773
226,Recreation,5199.572548684186
226,RentAdjustment,477.5629935569159
226,Shelter,8118.57089046757
226,Wage,74635.0048759432
227,Food,6350.412697538124
227,Recreation,3962.0169089715846
227,Shelter,6320.624422203616
227,Wage,46147.69865857596
228,Food,4224.56541663557
228,Recreation,57.55354356488289
228,Shelter,6980.101295812157
228,Wage,119733.73206661381
229,Food,4122.828927079373
229,Recreation,216.66147223956978
229,RentAdjustment,1172.0444955984478
229,Shelter,7422.948472123504
229,Wage,78875.69721016008
230,Food,4239.2067397316605
230,Shelter,7641.007896910654
230,Wage,118393.86652015499
231,Food,8102.448605353123
231,Recreation,6625.326616388758
231,Shelter,7564.265801572383
231,Wage,28238.040803012187
232,Food,4278.88476855228
232,Recreation,6162.814434419381
232,Shelter,7242.382150441644
232,Wage,28242.40337782178
233,Food,4210.916387767788
233,RentAdjustment,390.6814985328159
233,Shelter,6641.585475057872
233,Wage,146282.39493228402
234,Food,6143.498094410635
234,Recreation,4033.546363458761
234,Shelter,6349.886572306411
234,Wage,87779.48525604703
235,Food,3635.0280739779096
235,Recreation,170.819972524573
235,RentAdjustment,916.8807032208952
235,Shelter,8251.926328988056
235,Wage,62085.933232153664
236,Food,3616.25253135768
236,Recreation,32.54084422715919
236,RentAdjustment,229.2201758052238
236,Shelter,7564.265801572385
236,Wage,46054.073533935356
237,Food,3803.0993589130553
237,Recreation,18.717519887877174
237,Shelter,7335.045625767161
237,Wage,145055.5120074021
238,Food,4473.557381518558
238,Recreation,36.5284277035618
238,RentAdjustment,130.2271661776053
238,Shelter,6381.131142702661
238,Wage,43880.34740153583
239,Food,8229.615268460437
239,Recreation,9579.363899474556
239,Shelter,7681.314401983562
239,Wage,27826.114262780626
240,Food,5946.374059081777
240,Recreation,5925.074932740021
240,Shelter,6481.566247768987
240,Wage,88344.06741920827
241,Food,4185.941327838085
241,Recreation,34.86650987034647
241,Shelter,6250.903976525056
241,Wage,69799.70045162589
242,Food,3802.422766768532
242,Recreation,7308.575424098292
242,Shelter,5602.5413490776255
242,Wage,143576.97312016357
243,Food,6457.6851264058
243,Recreation,5014.157606587544
243,Shelter,6510.828397871781
243,Wage,27982.760911484656
244,Food,6219.744499828921
244,Recreation,6171.169123739897
244,Shelter,8237.295253936656
244,Wage,40233.62205667252
245,Food,6177.3609139851915
245,Recreation,853.128010469239
245,RentAdjustment,1106.753973425165
245,Shelter,7009.44183169271
245,Wage,86466.61382128412
246,Food,6798.107866744707
246,Recreation,7237.42123180298
246,Shelter,8032.460203217094
246,Wage,27929.505471840574
247,Food,7715.693911887063
247,Recreation,7215.29321659523
247,Shelter,8368.97492939923
247,Wage,27956.00437747196
248,Food,4466.567970132197
248,RentAdjustment,368.9179911417216
248,Shelter,6271.605849409267
248,Wage,117761.39385444239
249,Food,6039.820886479881
249,Recreation,4104.202830299082
249,RentAdjustment,400.7470947450294
249,Shelter,6812.7006106655
249,Wage,54340.6886232414
250,Food,6211.777336321658
250,Recreation,4859.482078864941
250,Shelter,6510.828397871781
250,Wage,45322.49606124717
251,Food,5209.447650244325
251,Recreation,3605.9331434257415
251,Shelter,6583.983773128768
251,Wage,44621.6959749193
252,Education,204.99912029105582
252,Food,4331.42753063101
252,Recreation,6728.659141480494
252,Shelter,9902.98401052944
252,Wage,68893.4771067844
253,Education,204.99912029105582
253,Food,6066.2025370083475
253,Recreation,6117.123876994034
253,Shelter,9944.246443906646
253,Wage,141087.4147757993
254,Education,608.0860728582386
254,Food,4353.405369506606
254,Recreation,5610.130661486899
254,Shelter,9879.933961539416
254,Wage,115059.6345534856
255,Education,1458.2962215809964
255,Food,6303.801958692968
255,Recreation,8116.297672830277
255,Shelter,10150.558610792677
255,Wage,29451.878612794666
256,Education,182.28702769762455
256,Food,73.36496149009534
256,Wage,2504.9369419938685
257,Education,1458.2962215809964
257,Food,6487.730719765744
257,Recreation,7230.542169993835
257,Shelter,9944.246443906646
257,Wage,67604.84255072381
258,Education,1458.2962215809964
258,Food,6449.2729947496855
258,Recreation,7955.94788128487
258,Shelter,13451.55328096916
258,Wage,38761.51701854387
259,Education,608.0860728582386
259,Food,4333.0598722988125
259,Recreation,1139.7541289308415
259,Shelter,9879.933961539416
259,Wage,69372.93697310971
260,Education,1458.2962215809964
260,Food,5664.189811080562
260,Recreation,5592.8861858601285
260,Shelter,10026.771310661059
260,Wage,126562.12638595961
261,Education,1458.2962215809964
261,Food,4122.878260712918
261,Recreation,8479.670695369341
261,Shelter,10109.29617741547
261,Wage,65839.29731051427
262,Education,182.28702769762455
262,Food,60.12335763215244
262,Wage,2740.2235769000126
263,Education,608.0860728582386
263,Food,4430.158929712633
263,Recreation,4791.962374787239
263,Shelter,9887.510598012988
263,Wage,69288.31242903679
264,Education,608.0860728582386
264,Food,4161.504567498214
264,Recreation,6065.56719175695
264,Shelter,9887.510598012988
264,Wage,69414.91481423032
265,Education,608.0860728582386
265,Food,4481.240828646761
265,Recreation,511.6211995683003
265,Shelter,9942.441212446394
265,Wage,115448.61515181772
266,Education,1458.2962215809964
266,Food,4598.674996559954
266,Recreation,11718.67411279117
266,Shelter,14194.27708175887
266,Wage,77461.95376535664
267,Education,182.28702769762455
267,Food,74.71644485839887
267,Wage,2641.8411508299964
268,Education,608.0860728582386
268,Food,4021.4392974541624
268,Recreation,5297.236319519601
268,Shelter,9942.441212446394
268,Wage,69965.4149072406
269,Education,1458.2962215809964
269,Food,4155.930835041157
269,Recreation,8007.3146648830025
269,Shelter,10109.29617741547
269,Wage,66095.16962534093
270,Education,1171.1656343569832
270,Food,4132.775487894549
270,Recreation,5660.260180354096
270,Shelter,9944.036001843298
270,Wage,68556.11375336013
271,Education,1458.2962215809964
271,Food,6116.8035706278
271,Recreation,5199.169693339549
271,Shelter,10191.821044169883
271,Wage,64271.950271512615
272,Education,1458.2962215809964
272,Food,7532.967734301007
272,Recreation,8403.116956061976
272,Shelter,16374.397017389389
272,Wage,47773.10727987995
273,Education,1458.2962215809964
273,Food,4822.354493095676
273,Recreation,8971.277704767566
273,Shelter,11512.218912240476
273,Wage,34122.39309388747
274,Education,1458.2962215809964
274,Food,6637.487376079025
274,Recreation,6123.793937018614
274,Shelter,12419.992446539009
274,Wage,43436.695625739696
275,Education,608.0860728582386
275,Food,4328.7214752223945
275,Recreation,3316.050282552631
275,Shelter,10001.160145116586
275,Wage,68758.61009742894
276,Education,1171.1656343569832
276,Food,5111.219522477949
276,Recreation,6011.167815429293
276,Shelter,10110.42069163149
276,Wage,111933.55406678782
277,Education,608.0860728582386
277,Food,8351.733217585403
277,Recreation,6250.617042444585
277,Shelter,13623.158408502015
277,Wage,39557.69475610844
278,Education,1171.1656343569832
278,Food,4468.574489445521
278,Recreation,2473.136052712962
278,Shelter,10110.42069163149
278,Wage,107861.35543612922
279,Education,182.28702769762455
279,Food,51.84215930374229
279,Wage,2396.321816376486
280,Education,608.0860728582386
280,Food,3939.0286508628315
280,Recreation,2508.9452341486362
280,Shelter,10122.386328693758
280,Wage,107661.52311096046
281,Education,1458.2962215809964
281,Food,6621.300379996407
281,Recreation,4436.387167067225
281,Shelter,10191.821044169883
281,Wage,61673.93350625453
282,Education,608.0860728582386
282,Food,4404.023186359664
282,Recreation,2702.4991588458506
282,Shelter,10122.386328693758
282,Wage,66830.45089085923
283,Education,608.0860728582386
283,Food,6719.547938745634
283,Recreation,7460.128230127188
283,Shelter,19957.566337001226
283,Wage,91891.38788476553
284,Education,608.0860728582386
284,Food,4406.282907183312
284,Recreation,9321.79783967098
284,Shelter,10152.692874588049
284,Wage,30523.462989211617
285,Education,182.28702769762455
285,Food,68.19487534938435
285,Wage,2692.3814881614617
286,Education,1458.2962215809964
286,Food,6562.243876318169
286,Recreation,5515.320509746206
286,Shelter,10319.538348437341
286,Wage,60424.65410894591
287,Education,1458.2962215809964
287,Food,6591.872880362195
287,Recreation,8226.382906939576
287,Shelter,10395.22656986776
287,Wage,56742.13837174656
288,Education,182.28702769762455
288,Food,74.46570386666329
288,Wage,2698.667773436176
289,Education,608.0860728582386
289,Food,6741.719670805096
289,Recreation,8204.855877113694
289,Shelter,15897.921914372522
289,Wage,92757.3107452555
290,Education,608.0860728582386
290,Food,4220.172551579851
290,Recreation,7218.492873931896
290,Shelter,10152.692874588049
290,Wage,140700.78638572685
291,Education,1458.2962215809964
291,Food,4586.669020436589
291,Recreation,6593.719453761725
291,Shelter,10395.22656986776
291,Wage,40578.215404504925
292,Education,608.0860728582386
292,Food,6637.334913368274
292,Recreation,6416.267574305977
292,Shelter,13693.72458120305
292,Wage,44235.02045571938
293,Education,608.0860728582386
293,Food,4219.760920945832
293,Recreation,6787.008640959853
293,Shelter,10152.692874588049
293,Wage,66310.26665269404
294,Education,1458.2962215809964
294,Food,6716.623446774447
294,Recreation,7096.761720340648
294,Shelter,11058.332145091208
294,Wage,31588.40939820544
295,Education,1458.2962215809964
295,Food,5698.58930753404
295,Recreation,7354.664667296787
295,Shelter,10395.22656986776
295,Wage,120336.92313887934
296,Education,1458.2962215809964
296,Food,6619.865794277209
296,Recreation,5922.353385610002
296,Shelter,10476.169898643166
296,Wage,115867.67331348525
297,Education,608.0860728582386
297,Food,4206.6499991978435
297,Recreation,702.6892374520608
297,Shelter,10260.475203922266
297,Wage,65466.100547407645
298,Education,182.28702769762455
298,Food,75.85936380460217
298,Wage,2764.5101190278365
299,Education,1458.2962215809964
299,Food,4101.834347095145
299,Recreation,7218.145409070649
299,Shelter,10563.182944564736
299,Wage,56393.02497104945
300,Education,608.0860728582386
300,Food,4262.391825772384
300,Recreation,6240.758311542795
300,Shelter,10260.475203922266
300,Wage,64843.01027170437
301,Education,182.28702769762455
301,Food,52.03912699269636
301,Wage,2403.846261877667
302,Education,1171.1656343569832
302,Food,4344.735223531286
302,Recreation,3592.036583412479
302,Shelter,10436.816742347044
302,Wage,65349.13531975841
303,Education,1458.2962215809964
303,Food,6521.774448310563
303,Recreation,6978.607852803819
303,Shelter,10563.182944564736
303,Wage,111756.50372912548
304,Education,608.0860728582386
304,Food,4458.100114058375
304,Recreation,3111.5983769175577
304,Shelter,10520.643911245306
304,Wage,64960.361247035966
305,Education,1458.2962215809964
305,Food,4746.344874096292
305,Recreation,10057.766085988278
305,Shelter,16018.818658968512
305,Wage,56706.28861607903
306,Education,608.0860728582386
306,Food,4377.168044167194
306,Recreation,4423.472302176007
306,Shelter,10520.643911245306
306,Wage,64450.67860148606
307,Education,1458.2962215809964
307,Food,6732.166334920194
307,Recreation,9762.544426316937
307,Shelter,12172.417846275774
307,Wage,40328.78525702577
308,Education,1171.1656343569832
308,Food,5187.352621702898
308,Recreation,5692.4805069281565
308,Shelter,10546.677971213854
308,Wage,64065.434313473364
309,Education,608.0860728582386
309,Food,3973.60532049154
309,Recreation,7632.391094576601
309,Shelter,10546.677971213854
309,Wage,64176.92071066388
310,Education,1171.1656343569832
310,Food,4175.201990494546
310,Recreation,7122.128191668735
310,Shelter,10546.677971213854
310,Wage,62438.94132817453
311,Education,1458.2962215809964
311,Food,4127.1715440462
311,Recreation,8277.14999952154
311,Shelter,11058.332145091208
311,Wage,34177.933967338315
312,Education,608.0860728582386
312,Food,4343.7539691166985
312,Recreation,1694.6612287323962
312,Shelter,10546.677971213854
312,Wage,62141.137916798936
313,Education,1171.1656343569832
313,Food,4459.976215158881
313,Recreation,490.46426510346816
313,Shelter,10546.677971213854
313,Wage,43078.63999214659
314,Education,1458.2962215809964
314,Food,6548.858386565566
314,Recreation,7743.832921408988
314,Shelter,10645.70781131915
314,Wage,55591.262910229845
315,Education,1171.1656343569832
315,Food,3932.7272662891123
315,Recreation,5192.250375846587
315,Shelter,10546.677971213854
315,Wage,123918.86496878992
316,Education,608.0860728582386
316,Food,3843.4510482173882
316,Recreation,5348.276457255352
316,Shelter,10546.677971213854
316,Wage,60842.01997490205
317,Education,1458.2962215809964
317,Food,4351.426548405958
317,Recreation,6091.840219160453
317,Shelter,10686.970244696355
317,Wage,40835.465322168355
318,Education,1458.2962215809964
318,Food,4004.696027485508
318,Recreation,6888.489852199736
318,Shelter,10852.019978205179
318,Wage,54702.126633720756
319,Education,608.0860728582386
319,Food,4398.967609197545
319,Recreation,4483.832031704167
319,Shelter,10546.677971213854
319,Wage,39896.619750711696
320,Education,608.0860728582386
320,Food,4725.6796600239395
320,Recreation,7261.347037979017
320,Shelter,10852.019978205179
320,Wage,96537.01263820639
321,Education,1458.2962215809964
321,Food,7981.633131530434
321,Recreation,10207.322072233608
321,Shelter,17412.746885180928
321,Wage,75570.89460910847
322,Education,1458.2962215809964
322,Food,4264.872461704155
322,Recreation,7928.2986151883415
322,Shelter,11058.332145091208
322,Wage,53478.33044523611
323,Education,1458.2962215809964
323,Food,6048.891758852907
323,Recreation,8497.59601481591
323,Shelter,23988.058048198054
323,Wage,94587.64956784171
324,Education,1171.1656343569832
324,Food,4421.194732628674
324,Recreation,3772.2244472185675
324,Shelter,10546.677971213854
324,Wage,60187.50486187266
325,Education,1458.2962215809964
325,Food,3907.939009716811
325,Recreation,5371.463440781388
325,Shelter,11298.624464338638
325,Wage,53620.08214315338
326,Education,1458.2962215809964
326,Food,6555.794480621091
326,Recreation,5951.2309144177825
326,Shelter,11298.624464338638
326,Wage,92749.12474718422
327,Food,4436.393147567254
327,Recreation,1394.9353802695134
327,Shelter,10546.677971213854
327,Wage,60864.4648519054
328,Food,6163.691649758795
328,Recreation,2036.6608106804977
328,Shelter,11298.624464338638
328,Wage,38604.729118801355
329,Food,4316.4902311440155
329,Recreation,813.8092049800376
329,Shelter,10576.984517108147
329,Wage,107654.41473235433
330,Food,4255.476593847
330,Recreation,7523.698637228176
330,Shelter,13286.503547460336
330,Wage,48190.17279333313
331,Food,6049.876364367337
331,Recreation,3787.380970141542
331,Shelter,11298.624464338638
331,Wage,102060.78316823901
332,Food,4338.96254725448
332,Recreation,4471.365124624351
332,Shelter,10576.984517108147
332,Wage,106020.18403531126
333,Food,4310.273450535814
333,Recreation,2088.353890137333
333,Shelter,10576.984517108147
333,Wage,104289.53123835466
334,Food,4090.124183117555
334,Recreation,5056.482473101832
334,Shelter,10589.997616955023
334,Wage,102404.78879460717
335,Food,4120.357200060755
335,Recreation,5958.440791876287
335,Shelter,10589.997616955023
335,Wage,121901.76409580915
336,Food,6551.598891954135
336,Recreation,6029.169053651974
336,Shelter,11350.691858183516
336,Wage,94503.14561359546
337,Food,4044.208568408899
337,Recreation,5137.897267304335
337,Shelter,10821.331043380882
337,Wage,122020.15492416613
338,Food,4420.530528612589
338,Recreation,10405.242815511901
338,Shelter,11512.218912240476
338,Wage,34827.85332540255
339,Food,4455.254863920363
339,Recreation,1696.548239168194
339,Shelter,10821.331043380882
339,Wage,101853.23953084648
340,Food,5210.58156898536
340,Recreation,4380.659317858724
340,Shelter,10821.331043380882
340,Wage,119807.44447607671
341,Food,4258.036633397602
341,Recreation,5503.76450108535
341,Shelter,10821.331043380882
341,Wage,58858.727010024086
342,Food,6124.333460434483
342,Recreation,5217.5074474312605
342,Shelter,11350.691858183516
342,Wage,52776.9522084235
343,Food,3735.843135760592
343,Recreation,4216.134971393465
343,Shelter,10821.331043380882
343,Wage,97082.78383889962
344,Food,4102.625041740259
344,Recreation,4141.317841493269
344,Shelter,10821.331043380882
344,Wage,58013.18276380052
345,Food,6554.160836255115
345,Recreation,5714.589893746001
345,Shelter,11350.691858183516
345,Wage,91245.0531682894
346,Food,42.95615975744686
346,Wage,2098.358446817687
347,Food,4409.706520997143
347,Recreation,4600.244407016236
347,Shelter,10821.331043380882
347,Wage,97538.0507214249
348,Food,6124.545752929726
348,Recreation,6138.937306483991
348,Shelter,11402.759252028394
348,Wage,51905.35019280575
349,Food,6018.238577588002
349,Recreation,5387.926867295122
349,Shelter,11454.826645873274
349,Wage,50482.99476129225
350,Food,6239.72383903557
350,Recreation,5553.047234637114
350,Shelter,11454.826645873274
350,Wage,92073.48598129033
351,Food,3785.519882824573
351,Recreation,5854.603577722404
351,Shelter,10821.331043380882
351,Wage,92251.83516038813
352,Food,74.54692768362843
352,Wage,2484.258775199845
353,Food,6553.390162121843
353,Recreation,4519.806013277051
353,Shelter,11454.826645873274
353,Wage,37677.05952961856
354,Food,4323.261552172382
354,Recreation,3541.639148804755
354,Shelter,10821.331043380882
354,Wage,39652.55982274176
355,Food,5824.838699919918
355,Recreation,8116.341741870893
355,Shelter,17412.746885180928
355,Wage,83897.12695762029
356,Food,64.5100467892383
356,Wage,2431.8732661508348
357,Food,5900.79134352141
357,Recreation,6129.035394944172
357,Shelter,11506.894039718152
357,Wage,89952.43517052424
358,Food,6782.272496254091
358,Recreation,10523.158112453168
358,Shelter,13162.716247328717
358,Wage,37222.56781553497
359,Food,6707.238933856339
359,Recreation,9907.445667438886
359,Shelter,11801.05594588092
359,Wage,36811.68339788114
360,Food,3968.0528986957593
360,Recreation,9393.851992480366
360,Shelter,11506.894039718152
360,Wage,51439.648363727116
361,Food,5234.646021981342
361,Recreation,5555.721343289272
361,Shelter,10838.085280549709
361,Wage,39335.682002328336
362,Food,5186.696845286804
362,Recreation,8885.252510711804
362,Shelter,15984.689910377709
362,Wage,45865.403410128565
363,Food,4454.044645515431
363,Recreation,4026.72172633328
363,Shelter,11512.218912240476
363,Wage,85022.68925807896
364,Food,3857.645449258515
364,Recreation,2229.740699927822
364,Shelter,10838.085280549709
364,Wage,58235.28469637469
365,Food,4479.233597655642
365,Recreation,6223.895578646989
365,Shelter,11512.218912240476
365,Wage,36373.73861264826
366,Food,4291.62633546268
366,Recreation,3397.6547014085904
366,Shelter,10838.085280549709
366,Wage,57819.8398590399
367,Food,3911.704119066335
367,Recreation,6171.359265591606
367,Shelter,10838.085280549709
367,Wage,57740.542871897764
368,Food,4465.279270893421
368,Recreation,4532.641069332701
368,Shelter,10977.577191025368
368,Wage,119712.30597358604
369,Food,4107.937671036012
369,Recreation,4221.804475713054
369,Shelter,10977.577191025368
369,Wage,57233.03520791505
370,Food,4768.7350531263255
370,Recreation,8799.709439877586
370,Shelter,17412.746885180928
370,Wage,77802.9959777331
371,Food,5715.089390665033
371,Recreation,7714.695808801045
371,Shelter,11512.218912240476
371,Wage,49299.25254551436
372,Food,6101.226523810375
372,Recreation,9057.671384317724
372,RentAdjustment,3232.281371909326
372,Shelter,15682.201264214862
372,Wage,51516.48224510932
373,Food,4785.513870580349
373,Recreation,8299.84358142682
373,Shelter,16476.686682390493
373,Wage,66268.32506477243
374,Food,4573.94458280662
374,Recreation,9937.448697098018
374,Shelter,12419.992446539009
374,Wage,37891.66111247309
375,Food,3536.7680395702196
375,Recreation,5960.001713015089
375,Shelter,11105.269203620095
375,Wage,55985.53446108034
376,Food,5162.64398011334
376,Recreation,6122.204086668502
376,Shelter,11105.269203620095
376,Wage,55902.91210805394
377,Food,4410.00290538734
377,Recreation,181.28527504472785
377,Shelter,11105.269203620095
377,Wage,116685.7951531332
378,Food,6442.139114048787
378,Recreation,9045.169616927546
378,Shelter,15897.921914372522
378,Wage,44641.80194740459
379,Food,4476.033062244793
379,Recreation,452.1237442009741
379,Shelter,11122.502343205415
379,Wage,56164.402179169374
380,Food,74.92782953598994
380,Wage,2444.9338388357387
381,Food,6338.087848622753
381,Recreation,7002.836630264179
381,Shelter,11512.218912240476
381,Wage,47217.11448876998
382,Food,46.528926436115455
382,Wage,2343.2722319334202
383,Food,42.58858560248102
383,Wage,2588.608981339855
384,Food,55.13869683396932
384,Wage,2445.626613398052
385,Food,6584.7221272686475
385,Recreation,5983.298262131764
385,Shelter,11558.96143356303
385,Wage,46909.69926980294
386,Food,4634.471645943576
386,Recreation,7271.979621893216
386,Shelter,11801.05594588092
386,Wage,82925.21046350883
387,Food,4504.178224910737
387,Recreation,6569.473195080159
387,Shelter,11801.05594588092
387,Wage,46504.234747929884
388,Food,6753.0809795134755
388,Recreation,10198.328476708413
388,Shelter,15984.689910377709
388,Wage,65567.0800882353
389,Food,4440.219829999541
389,Recreation,6579.906630738128
389,Shelter,11871.3657966323
389,Wage,74736.09670344152
390,Food,4160.572646866363
390,Recreation,8457.247855096879
390,Shelter,16765.700818050886
390,Wage,49125.39819799959
391,Food,4386.847130357778
391,Recreation,1601.3808203387239
391,Shelter,11205.082698155251
391,Wage,39379.68579098668
392,Food,75.64881618990313
392,Wage,2690.696394410521
393,Food,4715.902275524643
393,Recreation,8066.893307543504
393,Shelter,15359.881184239164
393,Wage,42893.51852721545
394,Food,4106.790988040488
394,Recreation,6790.600446557221
394,Shelter,11871.3657966323
394,Wage,46567.098735016094
395,Food,8326.215579420958
395,Recreation,7207.055637544261
395,Shelter,15844.774416847107
395,Wage,57724.88961457804
396,Food,4217.059185690214
396,Recreation,7426.977710391031
396,Shelter,11883.580812635331
396,Wage,84177.32320140743
397,Food,6273.474592586874
397,Recreation,4923.739482617135
397,Shelter,11923.43319047718
397,Wage,47043.75389992395
398,Food,4775.536998800255
398,Recreation,9252.889690113096
398,Shelter,17650.924711014362
398,Wage,58475.911127004125
399,Food,4287.194297898481
399,Recreation,6577.879269768624
399,Shelter,11205.082698155251
399,Wage,55284.48944617422
400,Food,6481.774917157253
400,Recreation,8128.59615944597
400,Shelter,12172.417846275774
400,Wage,45957.82550262807
401,Food,3971.4711140669147
401,Recreation,5245.972476107613
401,Shelter,11205.082698155251
401,Wage,55351.287949890175
402,Food,6280.6405181648415
402,Recreation,8132.189869204999
402,Shelter,11205.082698155251
402,Wage,31960.893974655857
403,Food,6371.967093085428
403,Recreation,7393.083748670113
403,RentAdjustment,2430.320161426179
403,Shelter,14796.906708728495
403,Wage,51238.28640643243
404,Food,4152.8680731268605
404,Recreation,3355.106715479749
404,Shelter,11205.082698155251
404,Wage,37545.63750792896
405,Food,4582.692117773748
405,Recreation,7290.6666135830465
405,Shelter,12183.770159701571
405,Wage,46194.098893631555
406,Food,73.50740659133272
406,Wage,2476.094097127723
407,Food,53.073775550185346
407,Wage,2626.1143686422583
408,Food,6450.093481044031
408,Recreation,10212.330584816586
408,Shelter,12696.544217704928
408,Wage,39512.881333912796
409,Food,6231.465269911438
409,Recreation,7623.52313113212
409,Shelter,12183.770159701571
409,Wage,68364.77498724363
410,Food,4355.240668592756
410,Recreation,5491.741752551024
410,Shelter,11228.984325071113
410,Wage,55470.85645497115
411,Food,6042.561766830189
411,Recreation,6343.700892644377
411,Shelter,12183.770159701571
411,Wage,46228.9736671114
412,Food,4688.01315360906
412,Recreation,9978.29127640173
412,Shelter,11281.567904286005
412,Wage,32100.776326802155
413,Food,5134.818069781102
413,Recreation,5876.190450221824
413,Shelter,11260.775958848126
413,Wage,114552.9786197476
414,Food,4751.28558742469
414,Recreation,6178.323057178784
414,Shelter,11260.775958848126
414,Wage,54511.36777504858
415,Food,4460.907652023325
415,Recreation,2486.5607686022063
415,Shelter,11260.775958848126
415,Wage,54965.843907683
416,Food,6273.3405381838265
416,Recreation,4833.6676932900355
416,Shelter,12183.770159701571
416,Wage,84276.26490301125
417,Food,6187.622418624317
417,Recreation,7861.496270907381
417,Shelter,13286.503547460336
417,Wage,40416.7096852802
418,Food,4488.957688735429
418,Recreation,10400.931965906271
418,Shelter,12730.695823653263
418,Wage,45258.85098395422
419,Food,5805.4446351190545
419,Recreation,9937.766735623043
419,Shelter,11358.053110416757
419,Wage,35651.08477508788
420,Food,3977.850112091297
420,Recreation,71.26290226191769
420,Shelter,6411.953515920471
420,Wage,54390.46924643233
421,Food,4423.72471786514
421,Recreation,6236.405491057499
421,Shelter,5649.312232169319
421,Wage,82865.46632234514
422,Food,6622.200079289798
422,Recreation,4999.376147852089
422,Shelter,5701.379626014197
422,Wage,63058.548324149444
423,Food,4342.3630472201
423,RentAdjustment,122.9726637139072
423,Shelter,6025.660521981453
423,Wage,53937.68147911605
424,Food,5945.9083760284675
424,Recreation,8805.052513342964
424,Shelter,8486.9851967152
424,Wage,27887.00885689755
425,Food,6325.259629170438
425,Recreation,4758.35778546569
425,Shelter,5701.379626014197
425,Wage,45625.72979189645
426,Food,6633.025946883291
426,Recreation,4324.070752305219
426,Shelter,5935.68289831615
426,Wage,58619.79499501587
427,Food,5768.351614451274
427,Recreation,9811.013059493509
427,Shelter,6898.929684446403
427,Wage,69799.53729677525
428,Food,4354.060947098835
428,Recreation,26.79134140189719
428,Shelter,5902.687858267545
428,Wage,53835.51110953361
429,Food,3698.91083177656
429,Recreation,4408.645279671813
429,Shelter,5621.662650610315
429,Wage,112905.34837006194
430,Food,5203.505975916166
430,Recreation,11929.696988050178
430,Shelter,7992.344955188853
430,Wage,36242.20346099524
431,Food,5728.943239294434
431,Recreation,5774.5286585406475
431,Shelter,5935.68289831615
431,Wage,44650.10480120148
432,Food,4638.445978814573
432,Recreation,8153.07065588527
432,Shelter,6742.727502911768
432,Wage,35061.55243226425
433,Food,4194.54599640107
433,Recreation,43.59844596876731
433,Shelter,5640.783952143002
433,Wage,93471.29795150612
434,Food,4451.870420779113
434,Recreation,8377.75315762548
434,Shelter,5935.68289831615
434,Wage,80377.74596982762
435,Food,5053.227120130287
435,Recreation,12369.835960860304
435,Shelter,7992.344955188853
435,Wage,27827.935741354002
436,Food,6492.533707455009
436,Recreation,7524.779087722323
436,Shelter,8486.9851967152
436,Wage,27970.52015993008
437,Food,4174.662853935358
437,Recreation,6591.351843506352
437,Shelter,5961.71659523859
437,Wage,44108.58805882379
438,Food,6350.014433939956
438,Recreation,5269.633803615173
438,Shelter,6091.885079850786
438,Wage,56931.98295156544
439,Food,7002.4459997173635
439,Recreation,9939.241354313566
439,Shelter,11064.321192036681
439,Wage,38947.43155436078
440,Food,3872.9006371504174
440,Recreation,5158.42727467613
440,Shelter,5679.026555208378
440,Wage,54223.5096010596
441,Food,8502.635389881718
441,Recreation,9035.498319498513
441,Shelter,9322.003290801924
441,Wage,27994.107894886998
442,Food,6176.250955734864
442,Recreation,5725.6515968479835
442,Shelter,6091.885079850786
442,Wage,74337.41029267921
443,Food,6112.982564908987
443,Recreation,9054.308078984162
443,Shelter,9579.772067876764
443,Wage,27899.57684431834
444,Food,3825.2080527134926
444,Recreation,1742.3341420502986
444,Shelter,5679.026555208378
444,Wage,112956.4407583553
445,Food,6567.6773297516775
445,Recreation,6282.742331864784
445,Shelter,6091.885079850786
445,Wage,71776.9132043185
446,Food,4412.442546567705
446,Recreation,4822.738371594574
446,Shelter,5736.390459806445
446,Wage,110445.10517238891
447,Food,4198.7951600205615
447,Recreation,7416.23275285176
447,Shelter,10331.094275062693
447,Wage,53717.07480220505
448,Food,4149.124606103249
448,Recreation,7739.927602412178
448,RentAdjustment,529.9643786884895
448,Shelter,9009.394437704323
448,Wage,55568.07965244371
449,Food,6582.45332256119
449,Recreation,5836.489747825186
449,Shelter,6091.885079850786
449,Wage,53423.29240191923
450,Food,4016.5890101162804
450,Recreation,7107.2572005401435
450,Shelter,6110.611856694642
450,Wage,42783.221466732124
451,Food,3826.967326916008
451,Recreation,362.9870066721191
451,Shelter,8479.430059015833
451,Wage,52697.21425972919
452,Food,6632.138907335978
452,Recreation,7694.627192902465
452,Shelter,6846.862290601524
452,Wage,30065.516353840816
453,Food,4046.2404466971198
453,Recreation,9343.442235290371
453,Shelter,6348.272108852464
453,Wage,27884.73844533308
454,Food,3940.3163392794145
454,Recreation,5512.235493201183
454,Shelter,5736.390459806445
454,Wage,88614.50599088146
455,Food,4144.265493374621
455,Recreation,5428.779259117774
455,Shelter,5736.390459806445
455,Wage,52791.34588413336
